original_text,summary_text,content_coverage_score,information_density_score,structural_similarity_score,advanced_keywords_score,semantic_consistency_score,revolutionary_composite_score
KBS 춘천 강원도의회 강정호 의원이 속초의료원의 임금체불에 대한 강원도의 대책을 촉구했습니다 강 의원은 올해 6월 말 기준 속초의료원의 인건비 미지급액이 13억 원이라고 밝혔습니다 이는 연인원 600여 명의 임금을 체불한 것입니다 강 의원은 장기 차입 등을 통해 임금 체불을 해결해야한다고 주장했습니다,김민석 국무총리가 지난 17일 기록적 폭우에 사람이 떠내려갔단 광주광역시 신안교를 직접 찾았습니다,0.0,2.220446049250313e-16,0.0,0.0,0.0,5.551115123125783e-17
KBS 창원 창원특례시의 독립적인 예산과 권한 이전을 보장하기 위한 특별법이 국회에서 발의됐습니다 더불어민주당 허성무 의원이 대표 발의한 관련 법안은 창원특례시를 대상으로 보통교부세 총액의 2 를 정률 배분하는 재정 특례와 국가 첨단전략 산단 지정 신청 권한 등 7가지 핵심 사무를 독립적으로 수행할 수 있도록 하고 있습니다,이재명 이재명 대통령이 이진숙 교육부 장관 후보자에 대한 지명을 철회했습니다,0.0,0.777777777777778,0.0,0.0,0.0,0.1944444444444445
KBS 강릉 강원도 속초의료원의 임금체불이 13억 원으로 상당해 대책 마련이 시급하다는 주장이 나왔습니다 강원도의회 강정호 의원은 올해 6월 말 기준 속초의료원의 인건비 미지급액이 13억 원이라고 밝혔습니다 이는 연인원 600여 명의 임금을 체불한 수준입니다 강 의원은 장기 차입 등을 통해 임금 체불을 해결해야 한다고 주장했습니다,조은석 특별검사팀이 김용대 드론작전사령관에 대한 구속영장을 청구했습니다,0.0,0.5909090909090908,0.0,0.0,0.0,0.1477272727272727
앵커 김건희 여사 관련 의혹을 수사 중인 민중기 특별검사팀이 윤석열 전 대통령과 김건희 여사에게 출석요구서를 보냈습니다 서울고검에 나가 있는 취재기자 연결합니다 김영훈 기자 특검이 요구한 출석일자는 언제인가요 기자 네 김건희 특검은 윤석열 전 대통령에게 오는 29일 출석을 요구했습니다 김건희 여사에게는 다음달 6일,조은석 특별 특별 특별검사팀이 오늘 김영호 통일부 장관을 참고인 신분으로 불러 조사 중입니다,0.008333333333333333,0.6349206349206349,0.9468864468864469,0.061224489795918366,0.0,0.35979112157683585
앵커 보좌진 갑질 의혹 등이 논란이 된 강선우 여성가족부 장관 후보자에 대해 대통령실이 사실상 임명 강행 수순을 밟으면서 후폭풍이 거셉니다 민주당은 청문보고서 단독 처리 가능성을 열어두고 있고 국민의힘은 권력형 슈퍼 갑질 정권 이라고 반발했습니다 김유대 기자입니다 리포트 어제 이진숙 교육부 장관 후보자에 대해 지명,김건희 국정농단 특검이 이종호 전 블랙펄인베스트 대표를 압수수색했습니다,0.0,0.8181818181818181,0.0,0.0,0.0,0.20454545454545453
앵커 김용대 드론작전사령관에 대한 구속영장 심사가 잠시 뒤 열립니다 이른바 외환 의혹 관련 첫 영장심사입니다 서울고검에 나가 있는 취재기자 연결합니다 김영훈 기자 김용대 드론사령관 영장심사는 언제 시작되나요 기자 네 김 사령관에 대한 구속영장 심사는 조금 뒤인 오후 3시 서울중앙지법에서 열릴 예정입니다 평양,내란 내란 특검이 재구속 상태인 윤석열 전 대통령을 재판에 넘겼습니다,0.0,0.6190476190476193,0.0,0.0,0.0,0.15476190476190482
앵커 김문수 전 고용노동부 장관에 이어 조경태 장동혁 의원도 국민의힘 당대표 선거에 출사표를 던졌습니다 이런 가운데 안철수 의원은 극우성향 전한길 씨와 가까운 친길 당대표 를 막아달라고 당원들에게 호소했는데요 친윤과 반윤 사이의 갈등이 이어지는 모양새입니다 김상훈 기자입니다 리포트 국민의힘 내 최다선인 6선 조경태 의원,민주당의 새로운 당 대표를 뽑는 순회 경선 오늘 19일 그 첫날이었습니다 전국적인 수해 여파로 온라인 경선으로 치러졌는데 정청래 후보가 초반 기선 제압에 성공했습니다,0.0,0.0,0.0,0.0,0.0,0.0
앵커 보좌진 갑질 의혹 등이 논란이 된 강선우 여성가족부 장관 후보자에 대해 대통령실이 사실상 임명 강행 수순을 밟으면서 후폭풍이 거셉니다 민주당은 청문보고서 단독 처리 가능성을 열어두고 있고 국민의힘은 권력형 슈퍼 갑질 정권 이라고 반발했습니다 김유대 기자입니다 리포트 어제 이진숙 교육부 장관 후보자에 대해 지명,이번 내란 특검이 그동안 특검 소환에 응하지 않던 윤석열 전 대통령을 추가 조사 없이 추가 조사 없이 바로 재판에 넘기기로 했습니다,0.0,0.07575757575757569,0.0,0.0,0.0,0.018939393939393923
이진숙 전 교육부 장관 후보자가 인사권자의 의견을 겸허히 받아들인다 고 밝혔습니다 구연희 교육부 대변인은 이 전 후보자가 큰 성찰의 기회가 됐다며 이재명 정부의 성공을 기원한다는 입장을 전했다고 밝혔습니다 이에 대해 한국교원단체총연합회는 교육계 요구를 수용한 당연한 결정이라며 국민 눈높이에 부합하는 적임자를 조속히 재지명할 것을 촉구했습니다,온라인으로으로 진행된 충청권 합동 합동 연설회와 권리당원 투표 결과 정청래 후보가 득표율 25 p 차이로 박찬대 후보에 승리했습니다,0.0,0.303030303030303,0.0,0.0,0.0,0.07575757575757575
앵커 김용대 드론작전사령관에 대한 구속영장 심사가 잠시 뒤 열립니다 이른바 외환 의혹 관련 첫 영장심사입니다 서울고검에 나가 있는 취재기자 연결합니다 김영훈 기자 김용대 드론사령관 영장심사는 언제 시작되나요 기자 네 김 사령관에 대한 구속영장 심사는 조금 뒤인 오후 3시 서울중앙지법에서 열릴 예정입니다 평,김건희 국정농단 특검이 이종호 전 블랙펄인베스트 대표를 압수수색 했습니다,0.0,0.8571428571428574,0.0,0.0,0.0,0.21428571428571436
앵커 북한에서 처음으로 다섯쌍둥이가 태어났습니다 저출산 문제로 골머리를 썩고 있는 북한이 희소식이라며 보도했는데요 그런데 아이들 이름이 특이합니다 이름 가운데 글자를 합치면 충성다하리 로 자녀의 이름마저 최고지도자를 향한 충성을 표현하는 도구로 사용하려는 모습입니다 지금 북한은 입니다 리포트 북한 다태아 전문,내란 특검이 오늘 재구속 상태인 윤석열 전 대통령을 재판에 넘겼습니다,0.0,0.43589743589743624,0.0,0.0,0.0,0.10897435897435906
앵커 이재명 대통령이 이진숙 교육부 장관 후보자 지명을 철회했습니다 이재명 정부 장관 후보자 첫 낙마입니다 다만 이 후보자와 함께 거취가 논란이 됐던 강선우 여성가족부 장관 후보자는 임명 수순을 밟을 거로 보입니다 보도에 이희연 기자입니다 리포트 제자 논문 표절 의혹 등이 논란이 됐던 이진숙 교육부 장관 후보자,민주당 새 새 대표를 뽑는 지역 순회 경선이 막을 올라 민주당 새 대표를 뽑는 지역 순회 경선이 막을 올렸습니다,0.0,0.28985507246376807,0.0,0.0,0.0,0.07246376811594202
앵커 역대급 폭우에 인명 피해까지 잇따르면서 이재명 대통령이 피해 지역에 대해 조속히 특별재난지역 선포를 추진하라고 지시했습니다 김민석 총리와 여야 지도부는 일제히 피해 현장을 찾아 피해 복구를 위한 총력 대응을 강조했습니다 원동희 기자입니다 리포트 이재명 대통령이 집중 호우 피해와 관련해 특별재난지역 선정을 조속히 진행,윤석열 전 대통령이 내란 특검의 구속 적법성을 다시 판단해달라며 법원에 청구한 구속적부심이 기각됐습니다,0.008108108108108109,0.6589147286821706,0.9695885509838998,0.041666666666666664,0.0,0.36732882479975504
KBS 광주 정부가 이번 폭우로 큰 피해가 발생한 지역에 특별 재난지역 선포를 추진합니다 이재명 대통령은 어제 집중 호우 피해 지역에 대해 조속한 특별재난지역 선포를 추진하라고 지시했습니다 김민석 국무총리도 광주 북구 신안교 일원과 용강동 하신마을 등을 방문해 폭우 피해 상황을 점검하고 지역 실정에 맞는 맞춤형 대책을 마련하겠다고 밝혔습니다,이재명 대통령이 집중호우 점검 회의를 주재하면서 특히 인명피해가 발생한 오산 옹벽 붕괴 사고에 대해 오산 옹벽 붕괴 사고에 대해 오산시장에게 경위를 따져 물었습니다,0.020930232558139535,0.03546099290780147,0.9633055812519272,0.05555555555555555,0.7587110699969165,0.2920098745778027
KBS 부산 폭우 피해로 온라인으로 전환해 어제 열린 더불어민주당 영남권 전당대회에서 정청래 후보는 지역 발전특위 신설을 박찬대 후보는 부 울 경 메가시티 등을 공약했습니다 온라인으로 진행한 민주당 당대표 선출을 위한 영남권 권리당원 경선에서 정청래 후보는 62 55 의 득표율로 박찬대 후보에 25 1 포인트 앞섰습니다 민주당은 지역 순회,역대급 폭우에 인명 피해가 잇따르면서 이재명 대통령이 집중호우 대처 상황을 긴급 점검했습니다,0.0,0.5000000000000001,0.0,0.0,0.0,0.12500000000000003
KBS 대전 윤호중 행정안전부 장관이 어제 20일 충남의 폭우 피해 지역을 방문해 피해 상황과 복구 현황을 점검했습니다 이 자리에서 김태흠 충남지사는 윤 장관에게 신속한 복구 및 일상 회복이 이뤄지도록 특별재난구역 선포를 부탁한다 고 말했습니다 이에 윤 장관은 실태조사가 신속하게 이뤄지도록 팀을 구성해 각 지역에 파견했다 며 특별재난,이재명 정부 1기 내각 장관 후보자 16명에 대한 인사청문회가 마무리됐습니다,0.0,0.8723404255319149,0.0,0.0,0.0,0.21808510638297873
KBS 전주 전북도는 내년 6월에 있을 지방선거를 앞두고 공직자들의 기강 확립을 위한 단계별 감찰을 실시합니다 우선 명절이나 연말연시를 빌미로 일어나는 정치인과의 사적 접촉이나 편향적 언행 등 정치적 중립을 훼손하는 행위에는 고강도 감찰을 벌입니다 또 지방선거일을 백일 앞둔 내년 2월 말부터는 SNS 정치활동과 정당 행사 참석 후보자 업적,순직해병 특검팀은 어제 여의도순복음교회와 극동방송 이철규 국민의힘 의원 자택 등을 압수수색 했습니다,0.0,0.4468085106382982,0.0,0.0,0.0,0.11170212765957455
KBS 전주 앵커 새 정부 출범과 함께 전북 출신 의원들이 국회 3개 위원장직을 맡게 됐는데요 예산과 입법 등을 다루는 이른바 요직으로 전북 정치권의 입지가 단단해졌다는 평가입니다 이지현 기자입니다 리포트 지난달 27일 국회 예산결산특별위원장으로 선출된 전북 출신 한병도 의원 이재명 정부 첫 추가경정예산을 정부안,이재명 이재명 대통령이 정성호 법무부 장관 등 4명의 장관에 대한 임명안을 재가했습니다,0.007894736842105262,0.2093023255813955,0.8565891472868217,0.030927835051546393,0.0,0.23065100716307677
KBS 울산 더불어민주당 김태선 국회의원이 울산시당위원장에 선출됐습니다 민주당 울산시당은 지난 17일부터 이틀간 실시된 찬반투표 결과 김 의원이 투표율 37 7 찬성률 96 7 로 당선됐다고 밝혔습니다 김 당선인은 지방선거에서 울산의 승리가 곧 이재명 정부의 성공 이라며 시당 조직 정비와 정책기획단 구성 등을 예고했습니다,어제 어제 18일 정은경 보건복지부장관 후보자 국회 인사청문회에서는 배우자의 주식이 쟁점이 됐습니다,0.0,0.2093023255813955,0.0,0.0,0.0,0.052325581395348875
앵커 양원제인 일본 국회의 상원인 참의원 의 선거가 치러졌습니다 개표 결과 자민당과 공명당의 연립여당이 과반 유지에 실패했습니다 도쿄 황진우 특파원 밤새 진행된 개표 작업이 거의 마무리가 돼 가고 있죠 기자 네 이번 참의원 선거는 정원 248명 중 125명을 선출하는 선거였습니다 개표가 거의 끝나 124명,김건희 특검은 건진법사와 고가의 목걸이 의혹과 관련해 김건희 특검은 통일교 본부 등에 대해서 압수수색을 벌였습니다,0.0,0.5303030303030304,0.0,0.0,0.0,0.1325757575757576
앵커 다음 달 22일 국민의힘 새 당 대표를 뽑기 위한 경선에 김문수 전 국민의힘 대선후보가 이재명 정권의 폭주를 막겠다 며 출마를 선언했습니다 당 대표 후보군으로 거론돼왔던 나경원 의원은 불출마를 선택했습니다 김형래 기자입니다 기자 김문수 전 대선 후보는 어제 20일 오후 국민의힘 당사에서 다음 달 22,신현욱 기자의 보도내란 특검팀에 의해 구속된 윤석열 전 대통령이 구속된 윤석열 전 대통령이 구속적부심을 청구했지만 받아들여지지 않았습니다,0.007894736842105262,0.40740740740740744,0.9267973856209151,0.0,0.0,0.2895797500286664
앵커 국민의힘 차기 당대표 선거에 김문수 전 고용노동부 장관은 출마를 나경원 의원은 불출마를 선언했습니다 민주당 경선에선 정청래 후보가 박찬대 후보를 상대로 2번 연속 압승을 거뒀습니다 김세영 기자입니다 리포트 김문수 당 대표 김문수 당 대표 김문수 전 고용부 장관이 다음 달 22일로 전당대회 날짜가 잡힌 지,채 상 상병 특검팀이 이른바 해병대 사단장 구명 로비 에 기독교 인사들이 연루된 정황을 포착하고 대규모 대규모 대규모 압수수색에 나섰습니다,0.0,0.18518518518518523,0.0,0.0,0.0,0.04629629629629631
앵커 어제 일본에선 참의원 선거가 치러졌습니다 이시바 시게루 내각에 대한 중간평가 성격이 강했는데 자민당과 공명당의 연립 여당이 목표로 했던 과반 획득 에 실패하면서 후폭풍이 예상됩니다 도쿄에서 신지영 특파원입니다 리포트 어제 치러진 참의원 선거 결과 자민당과 공명당 연립여당이 과반 유지에 실패했습니다 오전 5,서울중앙지방법원이 윤석열 전 대통령의 구속적부심 청구를 기각했습니다 백 운 기자입니다 백 운 기자입니다 서울중앙지방법원이 윤석열 전 대통령의 구속적부심 청구를 기각했습니다,0.0,0.07936507936507942,0.0,0.0,0.0,0.019841269841269854
앵커 국회 상임위인 과학통신방송위원회를 통과한 방송 3법을 두고 여야가 다시 한번 설전을 벌였습니다 어제 방송된 KBS 1TV 일요 진단에서는 공영방송 지배구조 개편을 핵심으로 한 쟁점마다 또 한 번 견해차를 드러냈습니다 우정화 기자가 쟁점들을 정리했습니다 리포트 공영방송 지배구조 개편을 핵심으로 하는 방송 3법 개정안,윤석열 전 대통령에 대한 구속적부심 결과가 나왔습니다 결과는 기각이었습니다,0.0,0.9069767441860466,0.0,0.0,0.0,0.22674418604651164
앵커 특검이 김용대 드론작전사령관에 대한 구속영장을 청구했습니다 김 사령관은 윤 전 대통령의 지시를 받고 북한에 무인기를 침투해 북한을 도발하려 했다는 의혹을 받고있습니다 구나연 기자입니다 리포트 내란 특검이 어제 오후 김용대 드론 작전사령관에 대해 구속영장을 청구했습니다 지난해 10월 작전 중 북한 평양에 추락한 우리,광주 서구의회는 여성 공무원에게 부적절한 발언을 한 광주 서구의회 오광록 의원에 대해 출석정지 15일 징계처분이 내려졌습니다,0.007692307692307692,0.4263565891472868,0.9607558139534884,0.0,0.0,0.3010480023852117
앵커 국방장관의 윗선이 임성근 전 사단장을 혐의자에서 빼라고 지시했다는 내용이 담긴 군 내부 문건을 특검이 확보한 것으로 파악됐습니다 특검은 이 윗선을 윤석열 전 대통령으로 보고 있습니다 차현진 기자입니다 리포트 이른바 VIP 격노설 의 진원지로 지목되는 지난 2023년 7월 31일 대통령 주재 수석비서관 회의 직후,이 대통령은 어제 17 수석보좌관회의에서 포스코 광양제철소 내 배관 철거 공사 중 안전조치에 안전조치에 미비점이 없었는지 확인하고 잘못에,0.0069767441860465115,0.303030303030303,0.9671717171717171,0.0,0.0,0.27128494244773316
앵커 양원제인 일본 국회의 상원인 참의원 의 선거가 치러졌습니다 개표 결과 자민당과 공명당의 연립여당이 과반 유지에 실패했습니다 도쿄 황진우 특파원 밤새 진행된 개표 작업이 거의 마무리가 돼 가고 있죠 기자 네 지역구 개표는 완료됐고 비례대표 개표가 진행되고 있습니다 모두 125명을 선출하는 선거인데 3명의,제12대 전북도의회 4기 예산결산특별위원 선임안이 오늘 18 수정안으로 통과됐습니다,0.0,0.9069767441860466,0.0,0.0,0.0,0.22674418604651164
앵커 더불어민주당 당 대표 경선에서 정청래 후보가 영남권 권리당원 투표에서도 압승을 거뒀습니다 국민의힘에선 김문수 전 고용노동부 장관이 전당대회 출마를 선언하는 등 경선 대진표가 윤곽을 드러내고 있습니다 이유민 기자가 보도합니다 리포트 더불어민주당 당 대표 경선 이틀째 정청래 후보가 충청권에 이어 영남권 권리당원 투표,KBS KBS KBS KBS KBS 창원 국민의힘 경남도당이 최근 운영위원회를 열어 만장일치로 강민국 의원을 신임 도당위원장에 선출한 강민국 의원을 신임 도당위원장에 선출하였습니다,0.0,0.0,0.0,0.0,0.0,0.0
앵커 역대급 폭우에 인명 피해까지 잇따르면서 이재명 대통령이 피해 지역에 대해 조속히 특별재난지역 선포를 추진하라고 지시했습니다 김민석 총리와 여야 지도부는 일제히 피해 현장을 찾아 피해 복구를 위한 총력 대응을 강조했습니다 원동희 기자입니다 리포트 이재명 대통령이 집중 호우 피해와 관련해 특별재난지역 선정을 조속히 진행,오늘 18일 KBS 강릉 앵커 특별 특별검사팀이 오늘 18일 잇따라 진행한 압수수색 대상에 영동 지역 지역구 국회의원인 권성동 이철규 의원이 포함됐습니다,0.008108108108108109,0.03875968992248069,0.9756367663344407,0.0,0.0,0.20724970817994076
앵커 다음달 국회 본회의 상정을 앞둔 방송 3법을 두고 여야가 또 한 번 격돌했습니다 공영방송 이사 수 확대와 사장추천위원회 구성 핵심 쟁점마다 견해차가 뚜렸했습니다 오늘 20일 방송된 KBS 1TV 일요 진단 주요 장면 우정화 기자가 보도합니다 리포트 공영방송 지배구조 개편을 핵심으로 하는 방송 3법 개정안 이사 수는,KBS 춘천 앵커 특별 특별검사팀이 오늘 18일 잇따라 진행한 압수수색 대상에 영동 지역 지역구 국회의원인 권성동 이철규 의원이 포함됐습니다,0.02045454545454545,0.3191489361702129,0.9686450167973124,0.033707865168539325,0.6909294512877939,0.35380172594243964
앵커 이재명 대통령은 피해 지역에 대해 특별재난지역 선포를 조속히 추진하라고 지시했습니다 피해 현장을 찾은 총리와 여야 지도부 동향까지 원동희 기잡니다 리포트 이재명 대통령이 집중 호우 피해와 관련해 특별재난지역 선정을 조속히 진행하라고 지시했습니다 피해 확인에서 선포까지 걸리는 기간을 단축해 최대한 빨리 이재민 지원에 나서,윤호중 행정안전부 장관 후보자가 국회 인사청문회에서 제주 행정체제개편 주민투표 시행에 대해 신중한 입장을 보였습니다 4 3 왜곡 폄훼와 관련해선 처벌 규정 신설이 필요하다고 밝혔습니다,0.008108108108108109,0.0,0.9815891472868217,0.0,0.0,0.19875026188979678
앵커 국민의힘이 다음 달 22일에 새 당 대표를 뽑습니다 김문수 전 국민의힘 대선 후보가 이재명 정권의 폭주를 막겠다 며 대표 경선 출마를 선언했는데요 반면 나경원 의원은 출마하지 않기로 했습니다 정치권 소식은 김형래 기자입니다 기자 김문수 전 대선 후보는 오늘 20일 오후 국민의힘 당사에서 다음 달 2,민주당은 충청권 경선을 ARS와 온라인 투표로만 진행하고 충청권 당 대표 경선을 온라인 방식으로 대체했다고 밝혔습니다,0.015,0.5797101449275363,0.9550724637681159,0.0,0.7050724637681159,0.41094927536231884
오늘 치러진 참의원 선거 출구조사 결과 자민당과 공명당 연립여당이 과반 유지에 필요한 50석 확보에 실패한 것으로 나타났습니다 후지TV는 125석 중 양당 합쳐 40석을 얻는데 그친 것으로 내다봤고 NHK 역시 32 53석에 그쳐 과반 확보가 어려울 걸로 예상했습니다 신지영 shinji mbc co kr MBC iMBC 무단 전,미국과 관세 협상을 미국과 관세 협상을 담당하는 3개 부처는 장관 후보자 청문보고서가 여야 합의로 채택됐습니다,0.0,0.5797101449275363,0.0,0.0,0.0,0.14492753623188406
앵커 내란 특검은 김용대 드론작전사령관에 대해 구속영장을 청구했습니다 김 사령관은 지난해 비상계엄을 앞두고 윤 전 대통령의 지시에 따라 평양에 무인기를 침투해 북한을 도발하려 했다는 의혹을 받고 있습니다 구나연 기자가 보도합니다 리포트 내란 특검이 오늘 오후 김용대 드론 작전사령관에 대해 구속영장을 청구했습니다 지난해,대구 앵커 새 새 정부 국정과제가 이달 발표를 앞두고 있지만 대구 최대 현안인 신공항 이전사업이 포함될지는 불투명합니다 뾰족한 재원 대책,0.016666666666666666,0.07936507936507942,0.9738095238095238,0.030927835051546393,0.9178571428571428,0.3160280641466209
앵커 사고 당시 지휘관이었던 임성근 전 사단장에게 책임을 물은 초동조사에 대해 윤석열 전 대통령이 회의에서 화를 낸 뒤 수사 방향이 바뀌었다는 VIP격노설이 제기돼 왔는데요 이 회의를 앞두고 김장환 목사 등 개신교계 인사들이 윤 전 대통령 주변인들을 상대로 임 전 사단장에 대해 여러차례 구명 활동을 한 정황이 확인됐습니다 신준명 기자,순직해병 특검팀은 여의도순복음교회와 극동방송 이철규 국민의힘 의원의 집 등을 압수수색했습니다,0.0,0.9591836734693878,0.0,0.0,0.0,0.23979591836734696
앵커 내란 특검팀이 지난 정부에서 북한에 일부러 무인기를 투입시켰다는 의혹과 관련해 김용대 드론작전사령관에 대한 구속영장을 청구했습니다 비상계엄 선포 전에 열린 국무회의 참석자들의 계엄 방조 동조 의혹 조사에도 속도를 내고 있습니다 보도에 백운 기자입니다 기자 내란 특검팀이 오늘 20일 오후 구속영장을 청구한,이재명 대통령은 집중호우 대처 상황을 긴급 점검했습니다,0.0,0.7073170731707317,0.0,0.0,0.0,0.17682926829268292
앵커 이재명 대통령이 자녀 조기 유학과 정책 전문성 부족 같은 각종 논란이 불거졌던 이진숙 교육부 장관 후보자의 지명을 철회했습니다 보좌진 갑질 의혹이 제기된 강선우 여가부 장관 후보자에 대해서는 임명을 강행할 걸로 보입니다 강청완 기자 리포트 보시고 자세히 이야기 나눠보겠습니다 기자 우상호 대통령실 정무수석은,정부가 황해북도 평산의 우라늄 정련공장에서 폐수를 방류해 서해가 오염될 수 있단 우려와 관련해 정부가 지난 4일부터 특별 실태조사를 한 결과 이상이 이상이 없었다고 밝혔습니다,0.0,0.0,0.0,0.0,0.0,0.0
이재명 대통령이 이진숙 교육부 장관 후보자에 대한 지명을 철회했습니다 대통령실은 오늘 이 대통령이 이진숙 후보자에 대한 지명 철회를 결정했다고 전했습니다 한편 갑질 논란이 제기됐던 강선우 여성가족부 장관 후보자에 대해서는 이 대통령의 자세한 설명이 없었다고 밝혔습니다,정은경 보건복지부 장관 후보자 청문회에서는 배우자 주식이 쟁점이 됐는데 배우자 주식이 쟁점이 됐는데요,0.010714285714285713,0.4285714285714285,0.9802197802197802,0.0,0.0,0.3064010989010989
12 3 비상계엄 관련 내란 외환 사건을 수사하는 조은석 특별검사팀이 김용대 드론작전사령관에 대한 구속영장을 청구했습니다 특검팀은 오늘 20일 김 사령관의 신병을 확보할 사유가 있어 우선 확인된 범죄사실로 구속영장을 청구했다고 밝혔습니다 앞서 김 사령관은 지난 18일 밤 도주 우려 등의 이유로 긴급체포됐습니다 특검팀은 김 사령관이 윤석열 전,오늘 18일 국민의힘은 힘자랑이 과하면 부러진다며 소속 의원들을 겨냥한 특검의 잇따른 압수수색에 반발하고 나섰습니다,0.014285714285714284,0.6521739130434783,0.9503105590062112,0.02857142857142857,0.4922360248447205,0.4109006211180124
12 3 비상계엄 관련 내란 외환 사건을 수사하는 조은석 특별검사팀이 오늘 김영호 통일부 장관을 참고인 신분으로 불러 조사 중입니다 특검은 김 장관을 상대로 지난해 계엄 선포 전 국무회의에 참석하게 된 경위와 회의 내용 등을 물을 것으로 보입니다 한편 오전 10시로 예정됐던 김용대 드론작전사령관 재소환 일정은 연기됐는데 특검팀은 조만간 김 사령관,채 상 상병 특검팀이 이른바 해병대 사단장 구명 로비에 기독교 인사들이 연루된 정황을 포착하고 대규모 대규모 압수수색에 나섰습니다,0.0,0.4666666666666667,0.0,0.0,0.0,0.11666666666666667
앵커 김건희 국정농단 특검이 이종호 전 블랙펄인베스트 대표를 압수수색했습니다 특검은 이 전 대표가 삼부토건 조성옥 전 회장 아들의 청탁을 김 여사 측에 전달한 통로가 아닌지도 의심하고 있습니다 구민지 기자입니다 리포트 김건희 국정농단 특검이 김건희 여사의 계좌 관리인이었던 이종호 전 블랙펄인베스트 대표의 집과 차량을,김건희 특검팀이 동시다발적인 압수수색에 나섰습니다 통일교 본부와 국민의힘 권성동 의원 사무실이 그 대상이었습니다,0.008823529411764706,0.6589147286821706,0.9928443649373881,0.031914893617021274,0.0,0.3707318480241029
앵커 내란 특검이 재구속 상태인 윤석열 전 대통령을 재판에 넘겼습니다 윤 전 대통령이 각종 법기술 을 동원하며 계속 조사를 거부하고 있어서 신속하게 기소를 하고 법정에서 혐의를 다투는 게 낫다고 판단한 것으로 보입니다 이혜리 기자입니다 리포트 내란 특검이 윤석열 전 대통령을 직권남용 등 혐의로 기소했습니다 재구속한 지,오늘 18일 윤석열 전 대통령의 구속 필요성을 다시 심사하는 구속적부심 심문이 오늘 18일 법원에서 진행됐습니다,0.020511811023622047,0.5797101449275363,0.9876811594202899,0.02912621359223301,0.7391304347826086,0.42689928694012447
앵커 이번엔 정치권 소식입니다 민주당의 새로운 당 대표를 뽑는 순회 경선 오늘 19일 그 첫날이었습니다 전국적인 수해 여파로 온라인 경선으로 치러졌는데 정청래 후보가 초반 기선 제압에 성공했습니다 앞으로 판세는 어떻게 흘러갈지 전해드리고 이어서 국민의 힘 수해 현장 방문 소식 보도합니다 김민혁 기잡니다 리포트 민주,정은경 보건복지부 장관 후보자와 윤호중 행정안전부 장관 후보자에 대한 청문회가 열렸습니다,0.0,0.5000000000000001,0.0,0.0,0.0,0.12500000000000003
앵커 이번엔 내란 특검입니다 그동안 특검 소환에 응하지 않던 윤석열 전 대통령을 추가 조사 없이 바로 재판에 넘기기로 했습니다 특검이 신속한 기소에 나선 배경 앞으로의 재판 전망까지 오승목 기자가 보도합니다 리포트 비상계엄 사전 통제 장치를 무력화했다 윤 전 대통령을 구속 상태로 재판에 넘긴 특검의 결론입니다 수사 개,윤희숙 혁신위원장이 현역 의원들을 쇄신 대상으로 지목해 파장이 일었는데 그런데 막상 혁신위는 윤 위원장의 개인 의견이라며 당의 혼란한 상황을 고스란히 드러냈습니다,0.006818181818181818,0.17730496453900713,0.9736575481256332,0.0,0.0,0.24110320530533297
더불어민주당 당 대표 선출을 위한 첫 순회 경선에서 정청래 후보가 득표율 25 p 차이로 박찬대 후보에 승리했습니다 온라인으로 진행된 충청권 합동 연설회와 권리당원 투표 결과 정 후보 득표율이 62 77 박 후보 득표율은 37 23 를 기록해 이른바 당심에서 정 후보의 우세가 확인됐습니다 지역 순회 경선에선 권리당원 투표 결과만 공개되는,국방부가 12 3 비상계엄 당시 상부의 위법하고 부당한 지시에 응하지 않은 의로운 군인을 찾아 포상하기로 했습니다,0.0,0.6,0.0,0.0,0.0,0.15
앵커 김건희 국정농단 특검이 이종호 전 블랙펄인베스트 대표를 압수수색 했습니다 특검은 이 전 대표가 삼부토건 조성옥 전 회장 아들의 청탁을 김 여사 측에 전달한 통로가 아닌지도 의심하고 있습니다 구민지 기자입니다 리포트 김건희 국정농단 특검이 오늘 김건희 여사의 계좌 관리인이었던 이종호 전 블랙펄인베스트 대표의 집과,순직해병특검과 김건희 특검이 친윤계인 권성동 이철규 의원에 대해 압수수색을 실시하자 국민의힘은 야당 탄압이라며 강하게 반발했는데요,0.01714285714285714,0.5303030303030304,0.9886363636363636,0.06593406593406594,0.6416666666666666,0.40950266400266405
앵커 내란 특검이 오늘 재구속 상태인 윤석열 전 대통령을 재판에 넘겼습니다 윤 전 대통령이 각종 법기술 을 동원하며 계속 조사를 거부하자 신속하게 기소해 법정에서 혐의를 다루는 게 낫다고 판단한 것으로 보입니다 이혜리 기자입니다 리포트 내란 특검이 오늘 윤석열 전 대통령을 직권남용 등 혐의로 기소했습니다 재구속한 지,윤석열 전 대통령이 청구한 구속적부심 심문이 오늘 법원에서 열렸습니다,0.041969230769230766,0.9565217391304348,0.9323671497584543,0.07,0.7318840579710144,0.5218830397621702
